Index,Date,Time,Counter,Lvdt1,Lvdt2,Force(kN),Potm,LVDT1,LVDT2,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Gemidd,IFlow,IPress,IVol,FlowA,PressA,VolA,FlowB,PressB,VolB
3496,44677.65499,3495.568248,78258122,0.980517,0.998615,93.00467,24.090497,-0.020249,-0.002057,131.591537,1.001024,0.01001024,0,-0.011226,0.0081,200,67.8733,0,0,0,0,0,0
3497,44677.655,3496.568248,78258123,0.979957,0.997992,92.896869,24.087538,-0.02083,-0.002583,131.438987,1.000151,0.01000151,0,-0.011778,0.00831,200,67.8731,0,0,0,0,0,0
3498,44677.65501,3497.568248,78258124,0.979447,0.99745,92.789709,24.088524,-0.021354,-0.003141,131.282918,0.99936,0.0099936,0,-0.012305,0.00854,200,67.873,0,0,0,0,0,0
3499,44677.65502,3498.568248,78258125,0.978974,0.997005,92.714636,24.087538,-0.021767,-0.0037,131.168253,0.998811,0.00998811,0,-0.012689,0.00857,200,67.8729,0,0,0,0,0,0
3500,44677.65504,3499.568248,78258126,0.978644,0.996721,92.66508,24.088524,-0.022069,-0.00393,131.095964,0.998486,0.00998486,0,-0.012906,0.00865,200,67.8727,0,0,0,0,0,0
3501,44677.65505,3500.568248,78258127,0.978253,0.996339,92.586694,24.087538,-0.022469,-0.00439,130.992937,0.997782,0.00997782,0,-0.013404,0.00868,200,67.8726,0,0,0,0,0,0
3502,44677.65506,3501.568248,78258128,0.977826,0.99593,92.510006,24.086552,-0.022893,-0.004719,130.879224,0.997247,0.00997247,0,-0.013768,0.00865,200,67.8724,0,0,0,0,0,0
3503,44677.65507,3502.568248,78258129,0.973588,0.991877,91.814708,24.082608,-0.027128,-0.008499,129.768057,0.990989,0.00990989,0,-0.01808,0.00865,200,67.872,0,0,0,0,0,0
3504,44677.65508,3503.568248,78258130,0.975282,0.993425,91.906175,24.083594,-0.026103,-0.00794,130.085882,0.992927,0.00992927,0,-0.016845,0.01088,200,67.8718,0,0,0,0,0,0
3505,44677.65509,3504.568248,78258131,0.972967,0.991241,91.643485,24.081622,-0.027681,-0.009419,129.601544,0.990427,0.00990427,0,-0.018553,0.01207,200,67.8714,0,0,0,0,0,0
3506,44677.6551,3505.568248,78258132,0.974182,0.992687,92.056428,24.083594,-0.026029,-0.007513,130.206848,0.992818,0.00992818,0,-0.016808,0.01274,200,67.8712,0,0,0,0,0,0
3507,44677.65512,3506.568248,78258133,0.972827,0.991114,91.420614,24.081622,-0.028597,-0.010307,129.408128,0.989477,0.00989477,0,-0.01929,0.01198,200,67.8712,0,0,0,0,0,0
3508,44677.65513,3507.568248,78258134,0.97213,0.990683,91.668593,24.081622,-0.028082,-0.009452,129.647414,0.989921,0.00989921,0,-0.018834,0.01294,200,67.8709,0,0,0,0,0,0
3509,44677.65514,3508.568248,78258135,0.973509,0.992011,91.864347,24.081622,-0.027016,-0.008466,129.976483,0.991573,0.00991573,0,-0.017696,0.01277,200,67.8708,0,0,0,0,0,0
3510,44677.65515,3509.568248,78258136,0.970507,0.988895,91.209563,24.079649,-0.030273,-0.011589,128.944892,0.986742,0.00986742,0,-0.021107,0.01181,200,67.8708,0,0,0,0,0,0
3511,44677.65516,3510.568248,78258137,0.971971,0.990367,91.362404,24.078663,-0.029015,-0.010833,129.32544,0.988812,0.00988812,0,-0.01975,0.0123,200,67.8705,0,0,0,0,0,0
3512,44677.65517,3511.568248,78258138,0.9698,0.988179,90.97478,24.079649,-0.031071,-0.012575,128.706122,0.985767,0.00985767,0,-0.021815,0.01219,200,67.8703,0,0,0,0,0,0
3513,44677.65519,3512.568248,78258139,0.969476,0.987894,90.976682,24.077677,-0.031113,-0.012739,128.702877,0.985593,0.00985593,0,-0.021947,0.01297,200,67.87,0,0,0,0,0,0
3514,44677.6552,3513.568248,78258140,0.969557,0.987849,90.962566,24.078663,-0.031181,-0.012739,128.68272,0.985583,0.00985583,0,-0.02197,0.01175,200,67.8698,0,0,0,0,0,0
3515,44677.65521,3514.568248,78258141,0.969348,0.987675,90.910691,24.078663,-0.031427,-0.012937,128.618877,0.985239,0.00985239,0,-0.022203,0.0114,200,67.8696,0,0,0,0,0,0
3516,44677.65522,3515.568248,78258142,0.968858,0.987244,90.821075,24.079649,-0.031918,-0.013495,128.496008,0.984626,0.00984626,0,-0.022693,0.00999,200,67.8695,0,0,0,0,0,0
3517,44677.65523,3516.568248,78258143,0.968317,0.986732,90.736533,24.076691,-0.032401,-0.013988,128.37119,0.983928,0.00983928,0,-0.023102,0.01065,200,67.8694,0,0,0,0,0,0
3518,44677.65524,3517.568248,78258144,0.968,0.986416,90.675045,24.077677,-0.032707,-0.014186,128.282285,0.983443,0.00983443,0,-0.023419,0.01016,200,67.8692,0,0,0,0,0,0
3519,44677.65526,3518.568248,78258145,0.967629,0.986088,90.602336,24.076691,-0.033111,-0.014514,128.181177,0.982918,0.00982918,0,-0.023809,0.01039,200,67.8691,0,0,0,0,0,0
3520,44677.65527,3519.568248,78258146,0.967206,0.985662,90.531104,24.076691,-0.033502,-0.014876,128.081587,0.982333,0.00982333,0,-0.024219,0.01083,200,67.8689,0,0,0,0,0,0
3521,44677.65528,3520.568248,78258147,0.966763,0.985237,90.441418,24.076691,-0.03398,-0.015402,127.958412,0.981693,0.00981693,0,-0.024667,0.0101,200,67.8688,0,0,0,0,0,0
3522,44677.65529,3521.568248,78258148,0.966254,0.98485,90.371516,24.075705,-0.034325,-0.015698,127.866591,0.981167,0.00981167,0,-0.025057,0.01001,200,67.8687,0,0,0,0,0,0
3523,44677.6553,3522.568248,78258149,0.965807,0.984447,90.298162,24.075705,-0.034753,-0.016092,127.75257,0.980578,0.00980578,0,-0.025513,0.00891,200,67.8685,0,0,0,0,0,0
3524,44677.65531,3523.568248,78258150,0.965547,0.984102,90.231081,24.074719,-0.035099,-0.016519,127.664818,0.98015,0.0098015,0,-0.025747,0.00862,200,67.8684,0,0,0,0,0,0
3525,44677.65532,3524.568248,78258151,0.965144,0.983706,90.159977,24.074719,-0.035489,-0.016947,127.561511,0.979564,0.00979564,0,-0.026152,0.00848,200,67.8683,0,0,0,0,0,0
3526,44677.65534,3525.568248,78258152,0.964771,0.983355,90.086182,24.075705,-0.035876,-0.017341,127.455028,0.979012,0.00979012,0,-0.026619,0.00848,200,67.8681,0,0,0,0,0,0
3527,44677.65535,3526.568248,78258153,0.964296,0.982852,89.897922,24.072747,-0.036844,-0.018261,127.265278,0.97799,0.0097799,0,-0.027404,0.00848,200,67.868,0,0,0,0,0,0
3528,44677.65536,3527.568248,78258154,0.961439,0.980135,89.398117,24.070774,-0.039512,-0.020957,126.498674,0.973969,0.00973969,0,-0.030133,0.00903,200,67.8677,0,0,0,0,0,0
3529,44677.65537,3528.568248,78258155,0.960543,0.979214,89.293921,24.07176,-0.040089,-0.021417,126.331029,0.973001,0.00973001,0,-0.030691,0.01001,200,67.8673,0,0,0,0,0,0
3530,44677.65538,3529.568248,78258156,0.960567,0.97917,89.294472,24.069788,-0.040094,-0.021384,126.331313,0.973041,0.00973041,0,-0.030855,0.01001,200,67.8669,0,0,0,0,0,0
